annee,code,libelle,codfil,codniv,codmes,credit,budmin,budisu,codpro1,codpro2,codpro3,codisu,releve,F15
2025/2026,IIA1112,Algèbre linéaire II ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1121,Algorithme et programmation ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1122,Physiques générales II ,IIA,01,semestre2,2.0,30.0,20.0,DJFONOU,DETATCHUM,,,oui,False
2025/2026,IIA1131,Electrotechnique I ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1132,Electronique de puissance I ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1141,Electronique de base II ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1142,Circuits logiques II ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1151,Réseaux et Téléinformatiques ,IIA,01,semestre2,4.0,60.0,40.0,,,,,oui,False
2025/2026,IIA1161,Domotique I ,IIA,01,semestre2,4.0,60.0,40.0,,,,,oui,False
2025/2026,IIA1171,Expression orale ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1172,Comptabilité Générale ,IIA,01,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA1174,Anglais,IIA,01,semestre1,2.0,30.0,20.0,NCMICHAEL,,,ANGLAIS,oui,False
2025/2026,IIA1211,Analyse mathématique I ,IIA,01,semestre2,2.0,30.0,20.0,JOKAMGA,,,MATMATIQ1,oui,False
2025/2026,IIA1212,Algèbre linéaire I ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1221,Physique générales I ,IIA,01,semestre2,2.0,30.0,20.0,DJFONOU,DETATCHUM,,PHYSIQUE1,oui,False
2025/2026,IIA1222,Initiation à l’informatique ,IIA,01,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA1223,Architecture des ordinateurs ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1224,Chimie,IIA,01,semestre1,2.0,30.0,20.0,THNGAKO,,,CHIMIE1,oui,False
2025/2026,IIA1231,Schémas électrique ,IIA,01,semestre2,2.0,30.0,20.0,,,,SCHEMAELE,oui,False
2025/2026,IIA1232,Circuit électrique ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1241,Electronique de base I ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1242,Electronique grand public ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1251,Télécommunications ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1252,Français,IIA,01,semestre1,3.0,45.0,30.0,TAKENGNE,,,FRANCAIS2,oui,False
2025/2026,IIA1253,Chimie,IIA,01,semestre1,3.0,45.0,30.0,TAKENGNE,,,FRANCAIS2,oui,False
2025/2026,IIA1261,Circuits logiques I ,IIA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA1262,Métrologie ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1271,Economie et Organisation des Entreprises ,IIA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA1272,Techniques d’Expression ,IIA,01,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA2311,Probabilités ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2312,Analyse mathématique III ,IIA,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,MATMATIQ3,oui,False
2025/2026,IIA2321,Système d’exploitation I ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2322,Physique des capteurs ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2331,Electrotechnique II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2332,Régulation et Asservissements I ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2341,Electronique des fonctions ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2342,Microprocesseur I ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2351,Automatisme industriel I ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2352,Electronique de puissance II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2361,Commande de processus industriels I ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2371,Création d’Entreprise ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2372,Education civique et éthique ,IIA,02,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA2411,Analyse mathématique IV ,IIA,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,MATMATIQ4,oui,False
2025/2026,IIA2412,Statistique ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2421,Base de données ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IIA2422,Instrumentation ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2431,Installation et configuration ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2432,Domotique II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2441,Périphériques d’E/S ,IIA,02,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA2442,Microprocesseur II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2451,Automatisme Industriel II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2452,Commande de processus industriels II ,IIA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IIA2453,Régulation et Asservissements II ,IIA,02,semestre2,1.0,5.0,12.0,,,,,oui,False
2025/2026,IIA2461,Stage professionnel ,IIA,02,semestre2,6.0,90.0,60.0,,,,,oui,False
2025/2026,IIA2471,Economie générale ,IIA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,ISA1111,Mathématiques I ,ISA,01,semestre1,4.0,60.0,40.0,JOKAMGA,,,MATMATIQ1,oui,False
2025/2026,ISA1121,TIC I ,ISA,01,semestre1,3.0,45.0,30.0,ADMINISTR,,,TECINFCOM,oui,False
2025/2026,ISA1131,Statique et dynamique des fluides ,ISA,01,semestre1,3.0,45.0,30.0,JOSANGONE,,,STADYNFLU,oui,False
2025/2026,ISA1141,Hydraulique ,ISA,01,semestre1,4.0,60.0,40.0,GATCHAKOUTIO,GAINDINIBOLE,,HYDRAULIQ,oui,False
2025/2026,ISA1151,Technologie des systèmes thermiques ,ISA,01,semestre1,3.0,45.0,30.0,CHGOMA,,,TECSYSTHE,oui,False
2025/2026,ISA1152,Techniques du Génie civil ,ISA,01,semestre1,3.0,45.0,30.0,ADMINISTR,,,TECGENCIV,oui,False
2025/2026,ISA1161,Thermodynamique ,ISA,01,semestre1,5.0,75.0,50.0,GAINDINIBOLE,,,THERMODIN,oui,False
2025/2026,ISA1171,Techniques d’expression française ,ISA,01,semestre1,1.0,15.0,12.0,TAKENGNE,,,FRANCAIS2,oui,False
2025/2026,ISA1172,Techniques d’expression anglaise ,ISA,01,semestre1,2.0,30.0,20.0,NCMICHAEL,,,ANGLAIS,oui,False
2025/2026,ISA1211,Mathématiques II ,ISA,01,semestre2,4.0,60.0,40.0,JOKAMGA,,,MATMATIQ1,oui,False
2025/2026,ISA1221,Physiques I ,ISA,01,semestre2,3.0,45.0,30.0,DJFONOU,DETATCHUM,,PHYSIQUE1,oui,False
2025/2026,ISA1222,Chimie ,ISA,01,semestre2,2.0,30.0,20.0,THNGAKO,,,CHIMIEGEN,oui,False
2025/2026,ISA1231,Mécanique ,ISA,01,semestre2,2.0,30.0,20.0,GAINDINIBOLE,,,MECAGENE1,oui,False
2025/2026,ISA1232,Ondes mécaniques ,ISA,01,semestre2,2.0,30.0,20.0,ADMINISTR,,,ONDEMECAN,oui,False
2025/2026,ISA1241,Mécanique des fluides hydrauliques ,ISA,01,semestre2,2.0,30.0,20.0,GAINDINIBOLE,,,MECFLUHYD,oui,False
2025/2026,ISA1242,Mécanique des fluides aérodynamiques ,ISA,01,semestre2,2.0,30.0,20.0,GAINDINIBOLE,,,MECFLUAER,oui,False
2025/2026,ISA1251,Distribution de l’énergie électrique ,ISA,01,semestre2,2.0,30.0,20.0,ADMINISTR,,,DISENEELE,oui,False
2025/2026,ISA1252,Electricité ,ISA,01,semestre2,3.0,45.0,30.0,ADMINISTR,,,ELECTGENE,oui,False
2025/2026,ISA1261,Transfert thermique I ,ISA,01,semestre2,3.0,45.0,30.0,ADMINISTR,,,TRANSTHER,oui,False
2025/2026,ISA1262,Organisation de la maintenance II ,ISA,01,semestre2,2.0,30.0,20.0,ADMINISTR,,,ORGAMAINT,oui,False
2025/2026,ISA1271,Economie et Gestion des entreprises ,ISA,01,semestre2,3.0,45.0,30.0,ADMINISTR,,,ECOORGENT,oui,False
2025/2026,ISGRCMP511,Analyse Numerique,CMP,03,semestre1,2.0,30.0,30.0,FOWAFFO,,,ANANUMING,oui,False
2025/2026,ISGRCMP512,Equations Aux Derivees Partielles Pour L’Ingenieur,CMP,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP521,"Techniques De 
Communication",CMP,03,semestre1,1.0,15.0,15.0,KOWELVEDE,,,TECHNICOM,oui,False
2025/2026,ISGRCMP522,Sport,CMP,03,semestre1,1.0,15.0,15.0,,,,,oui,False
2025/2026,ISGRCMP523,"Developpement 
Durable",CMP,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,DEVELDURA,oui,False
2025/2026,ISGRCMP531,Mecanique Des Milieux Continus,CMP,03,semestre1,3.0,45.0,45.0,ACLADJOU,,,MECMILCON,oui,False
2025/2026,ISGRCMP532,"Resistance Des
Materiaux I",CMP,03,semestre1,3.0,45.0,45.0,DETATCHUM,,,RESISMAT1,oui,False
2025/2026,ISGRCMP541,"Construction 
Mecanique I",CMP,03,semestre1,3.0,45.0,45.0,HUCHEDJOU,,,CONSMECA1,oui,False
2025/2026,ISGRCMP542,"Fabrication 
Mecanique",CMP,03,semestre1,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRCMP551,Systemes Mecaniques I,CMP,03,semestre1,3.0,45.0,45.0,HUCHEDJOU,,,SYSTMECA1,oui,False
2025/2026,ISGRCMP552,Analyse Des Systemes Et Gestion De La Maintenance,CMP,03,semestre1,3.0,45.0,45.0,DJAMINOU,,,ANASYSGEM,oui,False
2025/2026,ISGRCMP561,Technologie des matériaux,CMP,03,semestre1,2.0,30.0,30.0,RAYAMBOP,,,TECHMATER,oui,False
2025/2026,ISGRCMP611,Mecanique Des fluides,CMP,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRCMP612,Resistance des matérieux II,CMP,03,semestre2,3.0,45.0,45.0,DETATCHUM,,,RESISMAT2,oui,False
2025/2026,ISGRCMP621,Electrotechnique,CMP,03,semestre2,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP622,Automatisme Industriel I,CMP,03,semestre2,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP631,Systemes Mecaniques II,CMP,03,semestre2,3.0,45.0,45.0,HUCHEDJOU,,,SYSTMECA2,oui,False
2025/2026,ISGRCMP632,"Projet Tutore Et 
Stage",CMP,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRCMP641,Construction métallique II,CMP,03,semestre2,2.0,30.0,30.0,HUCHEDJOU,,,CONSMECA2,oui,False
2025/2026,ISGRCMP642,Cfao,CMP,03,semestre2,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP651,Analyse de fabrication 1,CMP,03,semestre2,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP652,Metrologie,CMP,03,semestre2,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRCMP661,"Procedes De Mise
En Forme",CMP,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRCMP662,Elements De Chaudronnerie,CMP,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC511,Analyse Numerique Pour Ingenieur,BCI,03,semestre1,2.0,30.0,30.0,FOWAFFO,,,ANANUMING,oui,False
2025/2026,ISGRGC512,Equations Aux Derivees Partielles Pour L’Ingenieur,BCI,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRGC521,Techniques De Communication,BCI,03,semestre1,1.0,15.0,15.0,KOWELVEDE,,,TECHNICOM,oui,False
2025/2026,ISGRGC522,Sport,BCI,03,semestre1,1.0,15.0,15.0,,,,,oui,False
2025/2026,ISGRGC523,Developpement Durable,BCI,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,DEVELDURA,oui,False
2025/2026,ISGRGC531,Mecanique Des Milieux Continus,BCI,03,semestre1,3.0,45.0,45.0,ACLADJOU,,,MECMILCON,oui,False
2025/2026,ISGRGC532,Resistance Des Materiaux I,BCI,03,semestre1,3.0,45.0,45.0,DETATCHUM,,,RESISMAT1,oui,False
2025/2026,ISGRGC541,Mecanique Des Sols,BCI,03,semestre1,3.0,45.0,45.0,DETATCHUM,,,MECANSOLS,oui,False
2025/2026,ISGRGC542,Geologie De L’Ingenieur,BCI,03,semestre1,3.0,45.0,45.0,NAMBALIDAM,,,GEOINGTOP,oui,False
2025/2026,ISGRGC551,Dessin Du Genie Civil Et Dao,BCI,03,semestre1,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC552,Technolologie De La Construction,BCI,03,semestre1,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC561,Materiaux De Construction,BCI,03,semestre1,2.0,30.0,30.0,KUFOTSO,,,MATECONST,oui,False
2025/2026,ISGRGC562,Ingenierie Des Betons,BCI,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRGC611,Calcul Des Structures I,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC612,Beton Arme 1,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC621,Architecture,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC622,Urbanisme,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC631,Mecanique Des Fluides,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC632,Hydraulique,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC641,Geophysique Appliquee Et Sondages,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC642,Hydrologie Appliquee,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC651,Topographie Et Analyse De Site,BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGC652,"Projet Tutore Et Rapport
Stage",BCI,03,semestre2,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGL511,Analyse Numerique,IGL,03,semestre1,2.0,30.0,30.0,FOWAFFO,,,ANANUMERI,oui,False
2025/2026,ISGRGL512,"Equation Aux Derivees 
Partielles",IGL,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRGL521,"Techniques De 
Communication",IGL,03,semestre1,1.0,15.0,15.0,KOWELVEDE,,,TECHNICOM,oui,False
2025/2026,ISGRGL522,Sport,IGL,03,semestre1,1.0,15.0,15.0,,,,,oui,False
2025/2026,ISGRGL523,Qhse,IGL,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRGL531,Ccna 1,IGL,03,semestre1,3.0,45.0,45.0,JOKAMGA,,,CCNA1,oui,False
2025/2026,ISGRGL532,"Scripting Linux Et Power
Shell",IGL,03,semestre1,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGL533,Recherche Operationnelle,IGL,03,semestre1,3.0,45.0,45.0,,,,,oui,False
2025/2026,ISGRGL541,"Concepts Generaux des 
Systèmes D’Information",IGL,03,semestre1,3.0,45.0,45.0,BIWALVEDE,,,CONGENSYS,oui,False
2025/2026,ISGRGL542,"Introduction A La 
Securite Informatique",IGL,03,semestre1,4.0,60.0,60.0,JOKAMGA,,,INTSECINF,oui,False
2025/2026,ISGRGL551,"Administration  de 
Bases De Donnees",IGL,03,semestre1,3.0,45.0,45.0,HSBIBOUM,,,ADMBASDON,oui,False
2025/2026,ISGRGL552,Developpement Web,IGL,03,semestre1,3.0,45.0,45.0,XXTALLA,,,DEVELOWEB,oui,False
2025/2026,ISGRQSRI511,"Analyse Numerique Pour 
Ingenieur",QSRI,03,semestre1,2.0,30.0,30.0,FOWAFFO,,,ANANUMING,oui,False
2025/2026,ISGRQSRI512,Equation Aux Derivees Partielles Pour Ingenieur,QSRI,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,,oui,False
2025/2026,ISGRQSRI521,"Techniques De 
Communication",QSRI,03,semestre1,1.0,15.0,15.0,KOWELVEDE,,,TECHNICOM,oui,False
2025/2026,ISGRQSRI522,Sport,QSRI,03,semestre1,1.0,15.0,15.0,,,,,oui,False
2025/2026,ISGRQSRI523,Introduction Au Developpement Durable,QSRI,03,semestre1,2.0,30.0,30.0,,,,,oui,False
2025/2026,ISGRQSRI531,"Mecanique Des Milieux 
Continus",QSRI,03,semestre1,3.0,45.0,45.0,ACLADJOU,,,MECMILCON,oui,False
2025/2026,ISGRQSRI532,Resistance Des Materiaux I,QSRI,03,semestre1,3.0,45.0,45.0,DETATCHUM,,,RESISMAT1,oui,False
2025/2026,ISGRQSRI541,Teledetection Appliquee,QSRI,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,TELEDETEC,oui,False
2025/2026,ISGRQSRI542,"Bilan Et Schemas Des
Procedes",QSRI,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,BILSCHPRO,oui,False
2025/2026,ISGRQSRI543,"Analyse Dimensionnelle 
Et Theorie Des Maquettes",QSRI,03,semestre1,2.0,30.0,30.0,JUMALAVAYE,,,ANADIMTHM,oui,False
2025/2026,ISGRQSRI551,Gestion Des Risques Et Catastrophes Industrielles,QSRI,03,semestre1,3.0,45.0,45.0,JUMALAVAYE,,,GESRISCAT,oui,False
2025/2026,ISGRQSRI552,Introduction à la gestion de la maintenance,QSRI,03,semestre1,3.0,45.0,45.0,CATAMNE,,,INTGESMAI,oui,False
2025/2026,ISGRQSRI561,"Technologie Des
Materiaux",QSRI,03,semestre1,2.0,30.0,30.0,RAYAMBOP,,,TECHMATER,oui,False
2025/2026,ISGRQSRI562,Systemes Constructifs,QSRI,03,semestre1,2.0,30.0,30.0,ACLADJOU,,,SYSTCONST,oui,False
2025/2026,IWD1111,INFORMATIQUE GENERALE /TIC 1,IWD ,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,IWD1121,Mathématiques générales,IWD,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1122,Algorithmiques,IWD,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1131,TIC,IWD,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1132,NOUVEAU MEDIAS,IWD ,01,semestre1,0.0,0.0,20.0,,,,,oui,False
2025/2026,IWD1141,Infographie,IWD ,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,IWD1151,Initiation au dessin,IWD,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,IWD1152,Initiation à l'animation,IWD,01,semestre1,2.0,75.0,20.0,,,,ATEANIMA1,oui,False
2025/2026,IWD1161,GENERALITE SUR LE DESIGN GRAPHIQUE,IWD ,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,IWD1162,PRATIQUE DU DESIGN GRAPHIQUE,IWD,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1171,Techniques expression française,IWD,01,semestre1,1.0,15.0,12.0,KOWELVEDE,,,FRANCAIS2,oui,False
2025/2026,IWD1172,Français spécialisé à l’infographie et webdesign,IWD,01,semestre1,1.0,15.0,12.0,,,,FRASPEINF,oui,False
2025/2026,IWD1173,Techniques expression anglaise,IWD ,01,semestre1,2.0,30.0,20.0,AGNERRIS,,,EXPREANGL,oui,False
2025/2026,IWD1174,Anglais spécialisé à l’infographie et webdesign,IWD,01,semestre1,1.0,15.0,12.0,NCMICHAEL,,,EXPREANGL,oui,False
2025/2026,IWD1175,Translation,IWD ,01,semestre1,0.0,0.0,0.0,,,,,oui,False
2025/2026,IWD1176,Writing,IWD ,01,semestre1,0.0,0.0,0.0,,,,,oui,False
2025/2026,IWD1211,SYSTÈME D INFORMATION + TP,IWD ,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,IWD1221,SCIENCES PHYSIQUES,IWD ,01,semestre2,3.0,45.0,30.0,,,,PHYSIQUES,oui,False
2025/2026,IWD1231,DEVELOPPEMENT WEB,IWD ,01,semestre2,4.0,60.0,40.0,,,,,oui,False
2025/2026,IWD1232,ANIMATION 2D,IWD ,01,semestre2,0.0,0.0,30.0,,,,ATEANIMA2,oui,False
2025/2026,IWD1241,Techniques graphiques et artistiques,IWD ,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,IWD1251,STUDIO   PHOTOGRAPHIQUE,IWD,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1252,LABORATOIRE PHOTOGRAPHIQUE,IWD ,01,semestre2,0.0,0.0,20.0,,,,,oui,False
2025/2026,IWD1261,GENERALITE SUR LA PAO,IWD,01,semestre2,4.0,60.0,40.0,,,,,oui,False
2025/2026,IWD1262,PRATIQUE DE LA PAO,IWD ,01,semestre2,1.0,60.0,12.0,,,,,oui,False
2025/2026,IWD1271,Economie et gestion des entreprises,IWD,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD1272,Economie et organisation des entreprises,IWD,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,IWD1273,Comptabilité générale ,IWD ,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,IWD2111,INFORMATIQUE GENERALE II,IWD,02,semestre1,1.0,15.0,12.0,JOMBONDO,,,INFORGEN2,oui,False
2025/2026,IWD2171,Techniques expression anglaise,IWD,02,semestre1,1.0,15.0,12.0,AGNERRIS,,,EXPREANGL,oui,False
2025/2026,IWD2172,Techniques expression française,IWD,02,semestre1,1.0,15.0,12.0,LEATANGANA,,,FRANCAIS2,oui,False
2025/2026,IWD2241,Techniques graphiques et artistiques,IWD ,02,semestre2,1.0,15.0,12.0,MEMBOND,,,TGA 2,oui,False
2025/2026,IWD2311,Histoire de l’art,IWD,02,semestre1,2.0,30.0,20.0,MEMBOND,,,HISTOIART,oui,False
